title,year,imdbid,id,bechdelRating,imdbAverageRating,numVotes,runtimeMinutes,genre1,genre2,genre3
47 Meters Down: Uncaged,2019,7329656.0,9427,3,5.0,30884.0,90,Adventure,Drama,Horror
Sound of Metal,2019,5363618.0,9448,1,7.7,151074.0,120,Drama,Music,
"Assistant, The",2019,9000224.0,9460,3,6.4,26312.0,87,Drama,,
"Peanut Butter Falcon, The",2019,4364194.0,9464,1,7.6,104725.0,97,Adventure,Comedy,Drama
"Personal History of David Copperfield, The",2019,6439020.0,9477,3,6.4,22492.0,119,Comedy,Drama,
Good Kisser,2019,9602378.0,9479,3,4.4,442.0,80,Comedy,Drama,Romance
Fahim,2019,4693588.0,9494,1,6.8,1819.0,107,Biography,Comedy,Drama
In the Shadow of the Moon,2019,8110640.0,9497,1,6.2,61410.0,115,Action,Crime,Mystery
After the Wedding,2019,7985692.0,9502,3,6.3,8644.0,112,Drama,,
"Final Level: Escaping Rancala, The",2019,11334312.0,9507,3,3.4,656.0,87,Action,Adventure,Fantasy
Saga of Tanya the Evil - The Movie,2019,9507276.0,9573,3,7.5,1571.0,115,Action,Adventure,Animation
Men in Black: International,2019,2283336.0,9592,3,5.6,147568.0,114,Action,Adventure,Comedy
Code 8,2019,6259380.0,9637,1,6.1,52797.0,98,Action,Crime,Drama
Papicha,2019,9522080.0,9660,3,7.1,3668.0,108,Drama,,
Lucky Grandma,2019,10011336.0,9677,3,6.3,1776.0,87,Comedy,Crime,Drama
Pokemon: Mewtwo Strikes Back - Evolution,2019,8856470.0,9711,3,5.7,6316.0,98,Action,Animation,Family
A Call to Spy,2019,7698468.0,9765,3,6.7,9376.0,123,Biography,Crime,Drama
Stray,2019,6294226.0,9788,3,4.8,915.0,89,Action,Crime,Fantasy
"Highwaymen, The",2019,1860242.0,9862,1,6.9,104040.0,132,Biography,Crime,Drama
"Souvenir, The",2019,6920356.0,9875,3,6.4,14539.0,120,Drama,Romance,
Performaniax,2019,8892756.0,9970,3,4.6,48.0,75,Thriller,,
Horrible Histories: The Movie - Rotten Romans,2019,7715070.0,9988,3,5.4,3259.0,88,Comedy,Family,History
Angel Has Fallen,2019,6189022.0,10000,1,6.4,111108.0,121,Action,Thriller,
Les Parfums,2019,11748354.0,10003,3,6.6,1996.0,100,Comedy,Drama,
Carmilla,2019,7280218.0,10007,3,5.3,948.0,94,Drama,Fantasy,Horror
Blood Machines,2019,6197070.0,10016,3,6.1,3925.0,50,Adventure,Music,Sci-Fi
Katharine Hepburn,2019,15324860.0,10025,3,8.7,538.0,94,Biography,Documentary,
Kim Ji-young: Born 198,2019,11052808.0,10073,3,7.3,4286.0,118,Drama,,
White Snake,2019,9288776.0,10080,3,7.0,5336.0,99,Action,Adventure,Animation
"Cat and the Moon, The",2019,5360232.0,10096,1,6.0,589.0,114,Drama,Music,
Marighella,2019,7825208.0,10143,3,7.1,56077.0,155,Action,Drama,History
Bombshell,2019,6394270.0,10154,3,6.8,127262.0,109,Biography,Drama,
Judy,2019,7549996.0,10207,3,6.8,54939.0,118,Biography,Drama,Music
Sister Aimee,2019,8456696.0,10218,3,5.0,247.0,87,Comedy,,
Robowoman,2019,8375936.0,10236,3,1.3,334.0,70,Action,Sci-Fi,Thriller
"Best of Enemies, The",2019,4807408.0,10240,3,7.3,19682.0,133,Biography,Drama,History
Once Were Brothers: Robbie Robertson and the Band,2019,10334456.0,10244,0,7.4,2150.0,100,Biography,Documentary,History
Saint Maud,2019,7557108.0,10260,3,6.7,47484.0,84,Drama,Horror,Mystery
Promare,2019,9116358.0,10320,3,7.0,5236.0,111,Action,Adventure,Animation
Aspromonte: Land of the Forgotten,2019,9146058.0,10321,1,6.6,290.0,89,Drama,,
Lunana: A Yak in the Classroom,2019,10189300.0,10322,1,7.4,6725.0,110,Drama,Family,
Reign of the Supermen,2019,7167686.0,10393,1,6.8,18280.0,87,Action,Adventure,Animation
Deliciosa Fruta Seca,2019,7201830.0,10411,3,8.6,35.0,\N,Drama,,
Let It Snow,2019,1950235.0,10416,1,5.8,25010.0,92,Comedy,Romance,
"Good Liar, The",2019,5563334.0,10424,3,6.7,47289.0,109,Crime,Drama,Mystery
"Haunting of Sharon Tate, The",2019,7976208.0,10452,3,2.9,4447.0,94,Drama,Horror,Thriller
Invader Zim: Enter the Florpus,2019,6739094.0,10460,0,7.4,6524.0,71,Action,Adventure,Animation
Ghost Tropic,2019,10244760.0,10472,3,6.4,618.0,85,Drama,,
6 Underground,2019,8106534.0,10649,3,6.1,197283.0,128,Action,Thriller,
Noelle,2019,5097410.0,10677,3,6.3,27099.0,100,Comedy,Family,Fantasy
Ek Ladki Ko Dekha Toh Aisa Laga,2019,8108164.0,10708,3,5.6,4792.0,120,Crime,Drama,
A tale of three sisters (K&amp;#305;z karde&amp;#351;ler),2019,9418878.0,10710,3,7.4,4798.0,108,Drama,,
"Legend of 5 Mile Cave, The",2019,9021234.0,10757,1,6.1,996.0,90,Western,,
Yummy,2019,11054164.0,10767,3,5.9,6178.0,88,Comedy,Horror,
Blood Vessel,2019,8009938.0,10768,3,5.4,3388.0,93,Fantasy,Horror,
"Mortuary Collection, The",2019,7781432.0,10770,1,6.4,14626.0,108,Fantasy,Horror,
Glass,2019,6823368.0,10822,2,6.6,275595.0,129,Drama,Horror,Sci-Fi
Haunt,2019,6535880.0,11000,3,6.3,37935.0,92,Horror,Thriller,
Escape Room,2019,5886046.0,11003,3,6.4,142559.0,99,Action,Adventure,Horror
Eve N&#146; God : This Female Is Not Yet Rated,2019,6352534.0,11165,3,6.8,11.0,115,Drama,Fantasy,Music
Helen,2019,10735202.0,11224,3,7.7,3759.0,117,Drama,Thriller,
Tout ce qu&#39;il me reste de la r&eacute;volution,2019,9066502.0,11265,3,6.0,453.0,88,Comedy,Drama,
"Marijuana Conspiracy , The",2020,8461042.0,8859,3,5.5,209.0,124,Drama,,
Like a Boss,2020,7545266.0,8964,3,4.7,15326.0,83,Comedy,,
Honey Boy,2020,8151874.0,8965,0,7.2,40956.0,94,Drama,,
"Rhythm Section, The",2020,7134096.0,8994,2,5.4,19692.0,109,Action,Drama,Mystery
"Turning, The",2020,7510346.0,9003,3,3.9,16192.0,94,Drama,Horror,Mystery
Birds of Prey,2020,7713068.0,9008,3,6.1,265531.0,109,Action,Comedy,Crime
Platzspitzbaby,2020,9737798.0,9009,3,7.2,1019.0,98,Drama,,
Horse Girl,2020,11388406.0,9013,3,6.0,20465.0,103,Drama,Mystery,Thriller
Sonic the Hedgehog,2020,3794354.0,9014,3,6.5,160402.0,99,Action,Adventure,Comedy
Minari,2020,10633456.0,9017,3,7.4,97774.0,115,Drama,,
Onward,2020,7146812.0,9034,3,7.4,170751.0,102,Adventure,Animation,Comedy
All the Bright Places,2020,3907584.0,9036,3,6.6,38644.0,107,Drama,Romance,
Lost Girls,2020,3111426.0,9037,3,6.2,25067.0,95,Crime,Drama,Mystery
Zombies 2,2020,9766166.0,9039,3,5.7,3777.0,84,Comedy,Family,Fantasy
"Invisible Man, The",2020,1051906.0,9045,3,7.1,256765.0,124,Drama,Horror,Mystery
Emma.,2020,9214832.0,9058,3,6.7,63125.0,124,Comedy,Drama,Romance
Bad Boys For Life,2020,1502397.0,9071,2,6.5,175980.0,124,Action,Comedy,Crime
Blow the Man Down,2020,8299768.0,9079,3,6.4,12240.0,91,Comedy,Crime,Drama
Stargirl,2020,4858674.0,9085,3,6.2,6167.0,107,Comedy,Drama,Family
Trolls World Tour,2020,6587640.0,9087,3,6.1,29087.0,91,Adventure,Animation,Comedy
My Spy,2020,8242084.0,9096,3,6.3,34612.0,99,Action,Comedy,
Extraction,2020,8936646.0,9118,3,6.8,264257.0,116,Action,Thriller,
"Half of It, The",2020,9683478.0,9126,3,6.9,43523.0,104,Comedy,Drama,
18 Presents,2020,10816484.0,9136,3,6.9,4276.0,115,Drama,Family,Fantasy
Scoob,2020,3152592.0,9138,3,5.6,30146.0,93,Adventure,Animation,Comedy
Shirley,2020,8430598.0,9164,3,6.1,13389.0,107,Biography,Drama,Mystery
"last days of american crime, The",2020,1552211.0,9165,0,3.8,12472.0,148,Action,Crime,Drama
"High Note, The",2020,9308382.0,9172,3,6.4,13483.0,113,Drama,Music,Romance
"Hunt, The",2020,8244784.0,9179,3,6.6,129563.0,90,Action,Horror,Thriller
Never Rarely Sometimes Always,2020,7772582.0,9195,3,7.4,31230.0,101,Drama,,
Palm Springs,2020,9484998.0,9197,3,7.4,183722.0,90,Comedy,Fantasy,Mystery
"Old Guard, The",2020,7556122.0,9199,3,6.7,184391.0,125,Action,Thriller,
Greyhound,2020,6048922.0,9200,0,7.0,115441.0,91,Action,Drama,History
Tout simplement noir,2020,10426916.0,9201,1,6.4,2373.0,90,Comedy,,
Artemis Fowl,2020,3089630.0,9208,3,4.3,30458.0,95,Adventure,Family,Fantasy
Legacy of Lies,2020,6834916.0,9224,3,5.1,4339.0,101,Action,Thriller,
Hamilton,2020,8503618.0,9225,3,8.3,114514.0,160,Biography,Drama,History
Underwater,2020,5774060.0,9233,3,5.9,97930.0,95,Action,Horror,Sci-Fi
Work It,2020,10276470.0,9234,3,6.1,15703.0,93,Comedy,Music,
Tenet,2020,6723592.0,9252,1,7.3,595420.0,150,Action,Sci-Fi,Thriller
Bill &amp; Ted Face the Music,2020,1086064.0,9255,3,5.9,53181.0,91,Adventure,Comedy,Music
Mulan,2020,4566758.0,9265,3,5.8,159430.0,115,Action,Adventure,Drama
Phineas and Ferb the Movie: Candace Against the Universe,2020,1817232.0,9271,3,7.0,5479.0,86,Adventure,Animation,Comedy
Sputnik,2020,11905962.0,9281,0,6.4,27394.0,113,Drama,Horror,Mystery
Enola Holmes,2020,7846844.0,9283,3,6.6,220578.0,123,Action,Adventure,Crime
"New Mutants, The",2020,4682266.0,9284,3,5.3,90021.0,94,Action,Horror,Mystery
"King of Staten Island, The",2020,9686708.0,9285,3,7.1,77072.0,136,Comedy,Drama,
Eurovision Song Contest: The Story of Fire Saga,2020,8580274.0,9295,3,6.5,102895.0,123,Comedy,Music,
Druk,2020,10288566.0,9305,1,7.7,196196.0,117,Drama,,
Summerland,2020,6841122.0,9310,1,7.0,9332.0,99,Drama,Romance,War
"Trial of the Chicago 7, The",2020,1070874.0,9313,1,7.7,193909.0,129,Drama,History,Thriller
Bad Hair,2020,4798836.0,9317,3,5.6,4339.0,102,Comedy,Horror,Music
Scare Me,2020,10126434.0,9318,1,5.7,5049.0,104,Comedy,Horror,
Over the Moon,2020,7488208.0,9320,3,6.3,25066.0,95,Adventure,Animation,Comedy
Freaky,2020,10919380.0,9341,3,6.3,72845.0,102,Comedy,Horror,Thriller
Jiu Jitsu,2020,9624766.0,9342,1,2.9,10381.0,102,Action,Sci-Fi,Thriller
Ludo,2020,7212754.0,9345,3,7.6,43501.0,150,Action,Comedy,Crime
"Witches, The",2020,805647.0,9347,2,5.4,46758.0,106,Adventure,Comedy,Family
Santana,2020,11769162.0,9353,1,3.9,1055.0,106,Action,Crime,Drama
Godmothered,2020,11681250.0,9354,3,6.1,14021.0,110,Comedy,Drama,Family
Fantasy Island,2020,983946.0,9358,3,4.9,58297.0,109,Fantasy,Horror,Mystery
Host,2020,12749596.0,9360,3,6.5,39794.0,57,Horror,Mystery,
"Call, The",2020,10530176.0,9362,3,7.1,43942.0,112,Crime,Mystery,Sci-Fi
Wolfwalkers,2020,5198068.0,9367,3,8.0,38865.0,103,Action,Adventure,Animation
Relic,2020,9072352.0,9391,3,6.0,30382.0,89,Drama,Horror,Mystery
"Prom, The",2020,10161886.0,9393,3,5.9,29309.0,130,Comedy,Drama,Musical
Happiest Season,2020,8522006.0,9395,3,6.6,47513.0,102,Comedy,Romance,
Gretel &amp; Hansel,2020,9086228.0,9397,3,5.5,34167.0,87,Fantasy,Horror,Mystery
"Croods: A New Age, The",2020,2850386.0,9402,3,6.9,53294.0,95,Adventure,Animation,Comedy
"Midnight Sky, The",2020,10539608.0,9403,3,5.7,89624.0,118,Adventure,Drama,Sci-Fi
Wonder Woman 1984,2020,7126948.0,9405,3,5.4,292485.0,151,Action,Adventure,Fantasy
Borat Subsequent Moviefilm,2020,13143964.0,9413,3,6.6,154189.0,95,Comedy,,
Superintelligence,2020,7178640.0,9421,3,5.4,13249.0,106,Action,Comedy,Romance
I&#39;m Your Woman,2020,10243992.0,9437,3,6.2,9970.0,120,Crime,Drama,
Pieces of a Woman,2020,11161474.0,9438,3,7.0,56420.0,126,Drama,,
Run Hide Fight,2020,11456054.0,9444,3,6.3,27553.0,109,Action,Crime,Drama
News of the World,2020,6878306.0,9449,3,6.8,95859.0,118,Action,Adventure,Drama
Herself,2020,9902160.0,9452,3,7.0,4739.0,97,Drama,,
Unpregnant,2020,10556022.0,9456,3,6.5,9876.0,103,Comedy,Drama,
Cadaver,2020,11284280.0,9458,3,5.2,12393.0,86,Drama,Horror,Thriller
Train to Busan Presents: Peninsula,2020,8850222.0,9461,3,5.5,38026.0,116,Action,Horror,Thriller
Mank,2020,10618286.0,9467,1,6.8,82944.0,131,Biography,Comedy,Drama
Breach,2020,9820556.0,9470,1,2.9,20012.0,92,Action,Horror,Sci-Fi
Run,2020,8633478.0,9474,3,6.7,96415.0,90,Mystery,Thriller,
Ma Rainey&#39;s Black Bottom,2020,10514222.0,9475,3,6.9,58057.0,94,Drama,Music,
Nomadland,2020,9770150.0,9482,3,7.3,184169.0,107,Drama,,
Promising Young Woman,2020,9620292.0,9483,3,7.5,212874.0,113,Crime,Drama,Mystery
Ammonite,2020,7983894.0,9490,3,6.5,23507.0,117,Drama,History,Romance
I Care a Lot,2020,9893250.0,9491,3,6.4,146664.0,118,Comedy,Crime,Drama
"Lost Husband, The",2020,4257940.0,9492,3,6.1,5772.0,109,Drama,Romance,
Infamous,2020,7703924.0,9493,3,4.3,3467.0,100,Crime,Drama,Romance
Monster Hunter,2020,6475714.0,9496,3,5.2,68322.0,103,Action,Adventure,Fantasy
Penguin Bloom,2020,6317656.0,9499,3,6.8,12379.0,95,Biography,Drama,Family
Soul,2020,2948372.0,9508,3,8.0,381625.0,100,Adventure,Animation,Comedy
"Courier, The",2020,8368512.0,9606,3,7.2,74026.0,112,Drama,History,Mystery
Malmkrog,2020,10213380.0,9608,3,6.6,1363.0,201,Drama,History,
Slaxx,2020,9741310.0,9640,3,5.4,4191.0,77,Comedy,Horror,
How to Be a Good Wife,2020,10441958.0,9658,3,5.8,2221.0,109,Comedy,Drama,
Love and Monsters,2020,2222042.0,9661,2,6.9,145978.0,109,Action,Adventure,Comedy
From Stress to Happiness,2020,13079086.0,9669,1,6.3,362.0,60,Documentary,,
Misbehaviour,2020,9148706.0,9716,3,6.3,10597.0,106,Comedy,Drama,History
Summer of 85,2020,10457128.0,9717,1,6.9,13449.0,101,Drama,Romance,
"Retreat, The",2020,12198524.0,9786,0,4.3,1052.0,88,Horror,Mystery,
Shadow in the Cloud,2020,9691136.0,9835,0,5.0,30958.0,83,Action,Horror,War
Holidate,2020,9866072.0,9839,3,6.1,79182.0,104,Comedy,Romance,
My Salinger Year,2020,2222052.0,9893,3,6.5,6857.0,101,Drama,,
A Quiet Place Part II,2020,8332922.0,9918,3,7.2,274635.0,97,Drama,Horror,Sci-Fi
Unhinged,2020,10059518.0,9921,3,6.0,77101.0,90,Action,Thriller,
One Night in Miami...,2020,10612922.0,9925,2,7.1,34350.0,114,Drama,,
To All the Boys: P.S. I Still Love You,2020,9354842.0,9972,3,6.1,46758.0,101,Comedy,Drama,Romance
Mainstream,2020,9224288.0,9987,3,5.0,5337.0,94,Comedy,Drama,
"Evil Next Door, The",2020,11320192.0,10005,3,5.2,2565.0,87,Horror,Mystery,Thriller
An American Pickle,2020,9059704.0,10028,1,5.7,26696.0,88,Comedy,Fantasy,
one night in san diego,2020,9765226.0,10038,2,3.5,575.0,85,Comedy,,
Friend of the World,2020,6074542.0,10040,3,5.5,90.0,50,Comedy,Horror,Sci-Fi
Jiang Ziya: Legend of Deification,2020,11177804.0,10066,2,6.5,2250.0,110,Action,Adventure,Animation
Geenland,2020,7737786.0,10070,3,6.4,135560.0,119,Action,Thriller,
"Craft: Legacy, The",2020,4685762.0,10072,3,4.6,16636.0,97,Drama,Fantasy,Horror
"world to come, The",2020,9738716.0,10127,3,6.4,11132.0,105,Drama,History,Western
I&#39;m Thinking of Ending Things,2020,7939766.0,10140,0,6.5,100435.0,134,Drama,Thriller,
Dolittle,2020,6673612.0,10176,3,5.6,71559.0,101,Adventure,Comedy,Family
Save Yourselves!,2020,7873348.0,10182,3,5.8,8498.0,93,Adventure,Comedy,Sci-Fi
Demon Slayer: Mugen Train,2020,11032374.0,10194,0,8.2,73445.0,117,Action,Adventure,Animation
Silver Skates,2020,10525672.0,10211,2,7.1,7668.0,130,Adventure,Drama,Family
"Woman Who Ran, The",2020,11697690.0,10212,3,6.7,3619.0,77,Drama,,
Antebellum,2020,10065694.0,10215,3,5.8,29891.0,105,Drama,Horror,Mystery
French Exit,2020,10279362.0,10232,3,5.9,8805.0,113,Comedy,Drama,
Golden Arm,2020,9572534.0,10267,3,5.7,719.0,91,Comedy,,
Ava,2020,8784956.0,10269,2,5.5,63112.0,96,Action,Drama,Thriller
June Again,2020,9729768.0,10276,1,7.2,1703.0,99,Drama,,
We Can Be Heroes,2020,10600398.0,10293,3,4.7,17220.0,100,Action,Comedy,Drama
Tove,2020,11007444.0,10324,3,6.8,3819.0,103,Biography,Drama,
His House,2020,8508734.0,10388,3,6.5,48668.0,93,Drama,Horror,Thriller
Boss Level,2020,7638348.0,10407,2,6.8,79580.0,100,Action,Adventure,Comedy
Swimming for Gold,2020,10782876.0,10418,1,5.5,633.0,91,Family,Sport,
Spree,2020,11394332.0,10425,3,5.9,16842.0,93,Comedy,Crime,Horror
Kajillionaire,2020,8143990.0,10437,3,6.4,22165.0,104,Comedy,Crime,Drama
After Love,2020,10692788.0,10455,3,7.3,4329.0,89,Drama,,
"Island of Lies, The",2020,9843470.0,10483,3,5.8,410.0,93,Drama,,
"Banker, The",2020,6285944.0,10642,1,7.3,35994.0,120,Biography,Drama,
Limbo,2020,9138170.0,10740,0,7.2,5310.0,104,Comedy,Drama,
Four Good Days,2020,10344522.0,10758,3,6.6,12565.0,100,Drama,,
Scare Package,2020,7521214.0,10769,3,5.4,5080.0,107,Comedy,Horror,
Woodland,2020,4569374.0,10910,1,5.1,1031.0,87,Thriller,,
Zola,2020,5439812.0,10927,3,6.5,17902.0,86,Comedy,Crime,Drama
ADN,2020,7600716.0,10933,3,5.9,1372.0,90,Drama,,
Miss Juneteenth,2020,11394158.0,10962,3,6.5,2179.0,99,Drama,,
Murder Bury Win,2020,8592498.0,11001,0,5.4,365.0,90,Comedy,Crime,Drama
"Rental, The",2020,10003008.0,11005,3,5.7,38397.0,88,Drama,Horror,Mystery
Summertime,2020,11394340.0,11153,3,6.4,541.0,95,Comedy,Drama,Music
Shiva Baby,2020,11317142.0,11196,3,7.1,33579.0,77,Comedy,Drama,
Made in Abyss:Dawn of the Deep Soul,2020,10068916.0,11261,1,8.0,5584.0,113,Adventure,Animation,Drama
Finding &#39;Ohana,2021,10332588.0,9473,3,6.1,11696.0,123,Action,Adventure,Comedy
"Dry, The",2021,5144174.0,9498,3,6.9,33457.0,117,Crime,Drama,Mystery
High Ground,2021,9286908.0,9500,2,6.5,2513.0,104,Action,Drama,Thriller
Raya and the Last Dragon,2021,5109280.0,9504,3,7.3,172552.0,107,Action,Adventure,Animation
Sweetheart,2021,10919362.0,9505,3,6.4,950.0,103,Comedy,Drama,Romance
Judas and The Black Messiah,2021,9784798.0,9513,2,7.4,91736.0,126,Biography,Drama,History
Coming 2 America,2021,6802400.0,9519,3,5.3,75691.0,110,Comedy,Music,
Moxie,2021,6432466.0,9526,3,6.7,28818.0,111,Comedy,Drama,
Cherry,2021,9130508.0,9571,0,6.6,37546.0,142,Biography,Crime,Drama
Sentinelle,2021,11734264.0,9574,3,4.8,8708.0,80,Action,Crime,Drama
Zack Snyder&#39;s Justice League,2021,12361974.0,9575,3,7.9,439693.0,242,Action,Adventure,Fantasy
"United States vs. Billie Holiday, The",2021,8521718.0,9599,3,6.3,14710.0,126,Biography,Drama,Music
Willy&#39;s Wonderland,2021,8114980.0,9604,3,5.5,38808.0,88,Action,Comedy,Horror
"Mauritanian, The",2021,4761112.0,9612,3,7.5,62212.0,129,Biography,Crime,Drama
Nobody,2021,7888964.0,9633,1,7.4,326273.0,92,Action,Crime,Drama
Thunder Force,2021,10121392.0,9635,3,4.6,45640.0,106,Action,Adventure,Comedy
Cousins,2021,10483044.0,9647,3,6.9,674.0,98,Drama,,
Ajeeb Daastaans,2021,14091818.0,9667,3,6.7,6391.0,142,Drama,Romance,
Stowaway,2021,9203694.0,9670,3,5.7,52662.0,116,Adventure,Sci-Fi,Thriller
Mortal Kombat,2021,293429.0,9682,2,6.0,190806.0,110,Action,Adventure,Fantasy
Barb and Star Go to Vista Del Mar,2021,3797512.0,9713,3,6.3,20108.0,107,Comedy,Fantasy,
"Mitchells vs the Machines, The",2021,7979580.0,9799,3,7.6,127460.0,114,Adventure,Animation,Comedy
Radhe,2021,10888594.0,9817,0,1.9,179948.0,109,Action,Crime,Thriller
Oxygen,2021,6341832.0,9827,3,6.5,44437.0,100,Drama,Fantasy,Sci-Fi
Without Remorse,2021,499097.0,9830,1,5.8,64774.0,109,Action,Drama,Thriller
Cruella,2021,3228774.0,9861,3,7.3,266917.0,134,Adventure,Comedy,Crime
Spiral: From the Book of Saw,2021,10342730.0,9882,3,5.2,68639.0,93,Horror,Mystery,Thriller
In the Heights,2021,1321510.0,9889,3,7.3,52252.0,143,Drama,Musical,Romance
Fatherhood,2021,4733624.0,9913,3,6.6,42784.0,109,Comedy,Drama,
"Conjuring: The Devil Made Me Do It, The",2021,7069210.0,9914,1,6.3,139830.0,112,Horror,Mystery,Thriller
F9 - The Fast Saga,2021,5433138.0,9917,3,5.2,162930.0,143,Action,Crime,Thriller
America: The Motion Picture,2021,6733874.0,9924,3,5.6,7431.0,98,Action,Adventure,Animation
Black Widow,2021,3480822.0,9953,3,6.7,428052.0,134,Action,Adventure,Sci-Fi
"Tomorrow War, The",2021,9777666.0,9962,2,6.6,228933.0,138,Action,Adventure,Drama
Fear Street: Part One - 1994,2021,6566576.0,9963,3,6.2,94695.0,107,Drama,Horror,Mystery
Luca,2021,12801262.0,9964,1,7.4,195475.0,95,Adventure,Animation,Comedy
Fear Street: Part Two - 1978,2021,9701940.0,9965,3,6.7,76736.0,109,Drama,Horror,Mystery
Plan B,2021,13172796.0,9967,3,6.7,4787.0,107,Comedy,,
To All the Boys: Always and Forever,2021,10676012.0,9971,3,6.3,33483.0,109,Comedy,Drama,Romance
Space Jam: A New Legacy,2021,3554046.0,9973,3,4.5,80623.0,115,Adventure,Animation,Comedy
Old,2021,10954652.0,9983,3,5.8,162013.0,108,Drama,Horror,Mystery
"Hitman&#39;s Wife&#39;s Bodyguard, The",2021,8385148.0,9984,0,6.1,108288.0,100,Action,Comedy,Crime
Jungle Cruise,2021,870154.0,9996,3,6.6,213257.0,127,Action,Adventure,Comedy
Gunpowder Milkshake,2021,8368408.0,9997,3,6.1,51433.0,114,Action,Crime,Thriller
Pig,2021,11003218.0,9998,0,6.9,90136.0,92,Drama,Mystery,
Secret Agent Dingledorf and His Trusty Dog Splat,2021,10355058.0,9999,1,5.5,98.0,89,Comedy,Family,
Those Who Wish Me Dead,2021,3215824.0,10002,1,6.0,72911.0,100,Action,Drama,Thriller
"Suicide Squad, The",2021,6334354.0,10004,3,7.2,411474.0,132,Action,Adventure,Comedy
Fear Street: Part Three - 1666,2021,9701942.0,10006,3,6.6,63866.0,114,Horror,Mystery,
Titane,2021,10944760.0,10008,2,6.5,56708.0,108,Drama,Horror,Sci-Fi
"Marksman, The",2021,6902332.0,10009,2,5.7,43412.0,108,Action,Drama,Thriller
Free Guy,2021,6264654.0,10012,1,7.1,428610.0,115,Action,Adventure,Comedy
Drive My Car,2021,14039582.0,10014,3,7.5,66450.0,179,Drama,,
"Green Knight, The",2021,9243804.0,10015,1,6.6,118678.0,130,Adventure,Drama,Fantasy
Good on Paper,2021,8231668.0,10017,3,5.6,13980.0,92,Comedy,Romance,
Reminiscence,2021,3272066.0,10018,2,5.9,65806.0,116,Mystery,Romance,Sci-Fi
Madame Claude,2021,10307724.0,10019,3,5.4,4056.0,112,Biography,Crime,Drama
"Influencer, The",2021,10868922.0,10023,3,3.7,149.0,90,Comedy,Drama,Thriller
No Sudden Move,2021,11525644.0,10026,3,6.4,41215.0,115,Crime,Drama,Mystery
"Little Things, The",2021,10016180.0,10027,3,6.3,127372.0,128,Crime,Drama,Mystery
Sweet Girl,2021,10731768.0,10033,3,5.5,35440.0,110,Action,Drama,Thriller
Cinderella,2021,10155932.0,10036,3,4.4,46882.0,112,Comedy,Family,Fantasy
Shang-Chi and the legend of the ten rings,2021,9376612.0,10037,3,7.4,437544.0,132,Action,Adventure,Fantasy
Escape Room: Tournament of Champions,2021,9844522.0,10043,3,5.7,59894.0,88,Action,Adventure,Horror
Afterlife of the Party,2021,11742798.0,10046,3,5.8,10681.0,109,Comedy,Drama,Fantasy
"Eyes of Tammy Faye, The",2021,9115530.0,10047,3,6.6,39078.0,126,Biography,Drama,Romance
Malignant,2021,3811906.0,10048,3,6.2,109908.0,111,Crime,Horror,Mystery
"Kissing Booth 3, The",2021,12783454.0,10050,3,4.8,22148.0,112,Comedy,Romance,
Dune,2021,1160419.0,10052,3,8.0,868809.0,155,Action,Adventure,Drama
"Many Saints of Newark, The",2021,8110232.0,10074,2,6.3,63537.0,120,Crime,Drama,
No Time To Die,2021,2382320.0,10075,2,7.3,446326.0,163,Action,Adventure,Thriller
CODA,2021,10366460.0,10076,3,8.0,165845.0,111,Comedy,Drama,Music
"Guilty, The",2021,9421570.0,10079,1,6.3,149697.0,90,Crime,Drama,Thriller
Till Death,2021,11804152.0,10083,0,5.9,26322.0,88,Thriller,,
"Last Duel, The",2021,4244994.0,10085,3,7.4,183167.0,152,Action,Drama,History
Venom Let there be Carnage,2021,7097896.0,10092,2,5.9,259967.0,97,Action,Sci-Fi,Thriller
Respect,2021,2452150.0,10106,3,6.6,17912.0,145,Biography,Drama,Music
Army of the Dead,2021,993840.0,10113,3,5.8,189057.0,148,Action,Crime,Drama
Night Teeth,2021,10763820.0,10114,2,5.7,21657.0,107,Action,Crime,Drama
"French Dispatch, The",2021,8847712.0,10115,3,7.1,151258.0,107,Comedy,Drama,Romance
